{'timestamp': '2025-07-26T15:21:27', 'printer_id': 'EE-Printer-1', 'user_id': 'student_040', 'pages': 20, 'document_name': 'Homework.docx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 1.0, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-30T03:22:33', 'printer_id': 'LA-Printer-1', 'user_id': 'student_023', 'pages': 13, 'document_name': 'ResearchPaper.pdf', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.26, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-09T11:34:07', 'printer_id': 'EE-Printer-2', 'user_id': 'student_024', 'pages': 11, 'document_name': 'LectureNotes.pptx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.22, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-15T01:47:34', 'printer_id': 'EE-Printer-1', 'user_id': 'student_006', 'pages': 20, 'document_name': 'ResearchPaper.pdf', 'color': True, 'duplex': False, 'status': 'Canceled', 'cost': 0.0, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-06T15:12:55', 'printer_id': 'LA-Printer-1', 'user_id': 'student_189', 'pages': 8, 'document_name': 'ProjectReport.pdf', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.4, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-20T09:40:44', 'printer_id': 'EE-Printer-1', 'user_id': 'student_158', 'pages': 22, 'document_name': 'Homework.docx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.44, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-15T03:08:22', 'printer_id': 'LA-Printer-1', 'user_id': 'student_037', 'pages': 28, 'document_name': 'ThesisDraft.docx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 1.4, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-11T01:16:52', 'printer_id': 'EE-Printer-1', 'user_id': 'student_189', 'pages': 2, 'document_name': 'ProjectReport.pdf', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.04, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-14T10:03:21', 'printer_id': 'EE-Printer-3', 'user_id': 'student_132', 'pages': 13, 'document_name': 'ResearchPaper.pdf', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.65, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-30T15:26:33', 'printer_id': 'LA-Printer-1', 'user_id': 'student_173', 'pages': 15, 'document_name': 'Resume.pdf', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.75, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-06T10:20:12', 'printer_id': 'CS-Printer-2', 'user_id': 'student_107', 'pages': 25, 'document_name': 'Homework.docx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.5, 'location': 'Computer Science'}
{'timestamp': '2025-08-08T01:45:43', 'printer_id': 'LA-Printer-1', 'user_id': 'student_107', 'pages': 27, 'document_name': 'LectureNotes.pptx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.54, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-29T06:24:09', 'printer_id': 'LA-Printer-2', 'user_id': 'student_134', 'pages': 13, 'document_name': 'Homework.docx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.26, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-30T12:37:40', 'printer_id': 'EE-Printer-2', 'user_id': 'student_035', 'pages': 27, 'document_name': 'LectureNotes.pptx', 'color': False, 'duplex': False, 'status': 'Canceled', 'cost': 0.0, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-23T14:46:26', 'printer_id': 'EE-Printer-1', 'user_id': 'student_088', 'pages': 5, 'document_name': 'Budget.xlsx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.1, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-25T12:52:45', 'printer_id': 'EE-Printer-2', 'user_id': 'student_115', 'pages': 14, 'document_name': 'Syllabus.docx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.28, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-08T07:02:48', 'printer_id': 'CS-Printer-1', 'user_id': 'student_128', 'pages': 14, 'document_name': 'ThesisDraft.docx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.28, 'location': 'Computer Science'}
{'timestamp': '2025-08-06T14:40:05', 'printer_id': 'EE-Printer-3', 'user_id': 'student_176', 'pages': 28, 'document_name': 'Syllabus.docx', 'color': True, 'duplex': False, 'status': 'Canceled', 'cost': 0.0, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-14T07:09:29', 'printer_id': 'CS-Printer-2', 'user_id': 'student_094', 'pages': 4, 'document_name': 'ThesisDraft.docx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.08, 'location': 'Computer Science'}
{'timestamp': '2025-08-01T09:41:44', 'printer_id': 'EE-Printer-3', 'user_id': 'student_133', 'pages': 29, 'document_name': 'ThesisDraft.docx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.58, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-05T02:07:44', 'printer_id': 'LA-Printer-1', 'user_id': 'student_051', 'pages': 26, 'document_name': 'ProjectReport.pdf', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 1.3, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-31T16:11:25', 'printer_id': 'EE-Printer-3', 'user_id': 'student_020', 'pages': 23, 'document_name': 'Homework.docx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.46, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-16T09:48:49', 'printer_id': 'EE-Printer-2', 'user_id': 'student_013', 'pages': 13, 'document_name': 'ResearchPaper.pdf', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.65, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-08T05:28:08', 'printer_id': 'CS-Printer-1', 'user_id': 'student_197', 'pages': 18, 'document_name': 'ThesisDraft.docx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.36, 'location': 'Computer Science'}
{'timestamp': '2025-07-20T16:09:06', 'printer_id': 'LA-Printer-2', 'user_id': 'student_169', 'pages': 30, 'document_name': 'Homework.docx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 1.5, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-12T15:56:52', 'printer_id': 'EE-Printer-2', 'user_id': 'student_052', 'pages': 30, 'document_name': 'Homework.docx', 'color': True, 'duplex': False, 'status': 'Error', 'cost': 0.0, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-22T05:15:05', 'printer_id': 'CS-Printer-3', 'user_id': 'student_174', 'pages': 2, 'document_name': 'Resume.pdf', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.1, 'location': 'Computer Science'}
{'timestamp': '2025-07-23T13:45:42', 'printer_id': 'EE-Printer-2', 'user_id': 'student_095', 'pages': 4, 'document_name': 'ThesisDraft.docx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.2, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-22T05:24:32', 'printer_id': 'EE-Printer-3', 'user_id': 'student_051', 'pages': 10, 'document_name': 'ProjectReport.pdf', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.5, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-26T15:54:27', 'printer_id': 'CS-Printer-3', 'user_id': 'student_112', 'pages': 8, 'document_name': 'Homework.docx', 'color': False, 'duplex': True, 'status': 'Canceled', 'cost': 0.0, 'location': 'Computer Science'}
{'timestamp': '2025-08-01T03:28:30', 'printer_id': 'EE-Printer-3', 'user_id': 'student_160', 'pages': 1, 'document_name': 'ResearchPaper.pdf', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.05, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-21T02:39:53', 'printer_id': 'LA-Printer-2', 'user_id': 'student_186', 'pages': 2, 'document_name': 'LectureNotes.pptx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.04, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-08T04:31:49', 'printer_id': 'LA-Printer-1', 'user_id': 'student_141', 'pages': 3, 'document_name': 'LectureNotes.pptx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.15, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-06T07:19:05', 'printer_id': 'CS-Printer-3', 'user_id': 'student_049', 'pages': 12, 'document_name': 'Resume.pdf', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.24, 'location': 'Computer Science'}
{'timestamp': '2025-07-16T06:23:35', 'printer_id': 'CS-Printer-2', 'user_id': 'staff_020', 'pages': 1, 'document_name': 'Homework.docx', 'color': False, 'duplex': True, 'status': 'Error', 'cost': 0.0, 'location': 'Computer Science'}
{'timestamp': '2025-07-23T11:19:51', 'printer_id': 'EE-Printer-3', 'user_id': 'student_132', 'pages': 29, 'document_name': 'Syllabus.docx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 1.45, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-23T04:48:46', 'printer_id': 'CS-Printer-3', 'user_id': 'student_103', 'pages': 26, 'document_name': 'ProjectReport.pdf', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.52, 'location': 'Computer Science'}
{'timestamp': '2025-07-24T10:41:34', 'printer_id': 'CS-Printer-2', 'user_id': 'student_032', 'pages': 23, 'document_name': 'Resume.pdf', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 1.15, 'location': 'Computer Science'}
{'timestamp': '2025-08-11T07:36:56', 'printer_id': 'LA-Printer-1', 'user_id': 'student_124', 'pages': 6, 'document_name': 'Homework.docx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.12, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-31T09:15:31', 'printer_id': 'CS-Printer-3', 'user_id': 'student_010', 'pages': 12, 'document_name': 'ProjectReport.pdf', 'color': False, 'duplex': True, 'status': 'Canceled', 'cost': 0.0, 'location': 'Computer Science'}
{'timestamp': '2025-08-08T11:56:47', 'printer_id': 'EE-Printer-3', 'user_id': 'student_003', 'pages': 23, 'document_name': 'Resume.pdf', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 1.15, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-04T06:13:17', 'printer_id': 'EE-Printer-1', 'user_id': 'student_029', 'pages': 21, 'document_name': 'Homework.docx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 1.05, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-18T07:40:57', 'printer_id': 'CS-Printer-2', 'user_id': 'staff_008', 'pages': 8, 'document_name': 'LectureNotes.pptx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.16, 'location': 'Computer Science'}
{'timestamp': '2025-07-18T01:33:34', 'printer_id': 'CS-Printer-3', 'user_id': 'student_105', 'pages': 29, 'document_name': 'Syllabus.docx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 1.45, 'location': 'Computer Science'}
{'timestamp': '2025-08-11T03:49:11', 'printer_id': 'EE-Printer-2', 'user_id': 'student_171', 'pages': 9, 'document_name': 'ResearchPaper.pdf', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.45, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-18T14:13:10', 'printer_id': 'CS-Printer-3', 'user_id': 'student_069', 'pages': 1, 'document_name': 'LectureNotes.pptx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.05, 'location': 'Computer Science'}
{'timestamp': '2025-07-22T03:39:09', 'printer_id': 'CS-Printer-1', 'user_id': 'student_125', 'pages': 8, 'document_name': 'Resume.pdf', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.4, 'location': 'Computer Science'}
{'timestamp': '2025-07-15T16:10:06', 'printer_id': 'LA-Printer-2', 'user_id': 'student_007', 'pages': 3, 'document_name': 'Syllabus.docx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.15, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-19T09:35:28', 'printer_id': 'LA-Printer-1', 'user_id': 'student_079', 'pages': 29, 'document_name': 'ResearchPaper.pdf', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 1.45, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-08T06:27:07', 'printer_id': 'EE-Printer-3', 'user_id': 'staff_019', 'pages': 22, 'document_name': 'Syllabus.docx', 'color': True, 'duplex': False, 'status': 'Canceled', 'cost': 0.0, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-19T09:34:25', 'printer_id': 'LA-Printer-1', 'user_id': 'student_053', 'pages': 15, 'document_name': 'ThesisDraft.docx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.3, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-23T04:22:02', 'printer_id': 'EE-Printer-3', 'user_id': 'student_195', 'pages': 29, 'document_name': 'ResearchPaper.pdf', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 1.45, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-30T03:54:19', 'printer_id': 'EE-Printer-3', 'user_id': 'student_107', 'pages': 17, 'document_name': 'Syllabus.docx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.34, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-04T02:58:59', 'printer_id': 'LA-Printer-1', 'user_id': 'student_165', 'pages': 13, 'document_name': 'ThesisDraft.docx', 'color': True, 'duplex': False, 'status': 'Canceled', 'cost': 0.0, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-03T04:46:36', 'printer_id': 'LA-Printer-2', 'user_id': 'student_171', 'pages': 29, 'document_name': 'ResearchPaper.pdf', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 1.45, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-09T11:49:00', 'printer_id': 'CS-Printer-1', 'user_id': 'student_146', 'pages': 17, 'document_name': 'ProjectReport.pdf', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.34, 'location': 'Computer Science'}
{'timestamp': '2025-08-12T00:23:32', 'printer_id': 'LA-Printer-2', 'user_id': 'student_043', 'pages': 12, 'document_name': 'Homework.docx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.6, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-18T05:42:27', 'printer_id': 'EE-Printer-3', 'user_id': 'student_107', 'pages': 15, 'document_name': 'Resume.pdf', 'color': True, 'duplex': False, 'status': 'Error', 'cost': 0.0, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-16T05:41:08', 'printer_id': 'LA-Printer-2', 'user_id': 'student_101', 'pages': 4, 'document_name': 'ThesisDraft.docx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.08, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-19T15:28:07', 'printer_id': 'EE-Printer-3', 'user_id': 'student_135', 'pages': 3, 'document_name': 'ProjectReport.pdf', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.06, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-10T06:38:57', 'printer_id': 'EE-Printer-3', 'user_id': 'student_192', 'pages': 16, 'document_name': 'ResearchPaper.pdf', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.32, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-14T05:39:04', 'printer_id': 'CS-Printer-3', 'user_id': 'student_095', 'pages': 4, 'document_name': 'ProjectReport.pdf', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.08, 'location': 'Computer Science'}
{'timestamp': '2025-07-14T06:59:49', 'printer_id': 'CS-Printer-1', 'user_id': 'student_065', 'pages': 3, 'document_name': 'LectureNotes.pptx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.15, 'location': 'Computer Science'}
{'timestamp': '2025-08-03T13:38:03', 'printer_id': 'LA-Printer-2', 'user_id': 'student_082', 'pages': 7, 'document_name': 'ResearchPaper.pdf', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.14, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-20T06:16:20', 'printer_id': 'LA-Printer-2', 'user_id': 'student_046', 'pages': 21, 'document_name': 'Homework.docx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 1.05, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-04T03:45:03', 'printer_id': 'CS-Printer-2', 'user_id': 'student_024', 'pages': 25, 'document_name': 'Homework.docx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 1.25, 'location': 'Computer Science'}
{'timestamp': '2025-07-22T03:29:25', 'printer_id': 'LA-Printer-1', 'user_id': 'student_049', 'pages': 18, 'document_name': 'ProjectReport.pdf', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.9, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-10T07:41:22', 'printer_id': 'LA-Printer-1', 'user_id': 'student_070', 'pages': 25, 'document_name': 'LectureNotes.pptx', 'color': True, 'duplex': False, 'status': 'Canceled', 'cost': 0.0, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-24T09:34:27', 'printer_id': 'EE-Printer-2', 'user_id': 'student_157', 'pages': 11, 'document_name': 'ProjectReport.pdf', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.22, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-04T08:48:55', 'printer_id': 'EE-Printer-3', 'user_id': 'student_061', 'pages': 14, 'document_name': 'ProjectReport.pdf', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.7, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-31T06:02:50', 'printer_id': 'LA-Printer-1', 'user_id': 'student_014', 'pages': 4, 'document_name': 'LectureNotes.pptx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.2, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-16T05:59:02', 'printer_id': 'EE-Printer-1', 'user_id': 'student_032', 'pages': 28, 'document_name': 'Homework.docx', 'color': False, 'duplex': False, 'status': 'Canceled', 'cost': 0.0, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-12T10:34:46', 'printer_id': 'EE-Printer-1', 'user_id': 'student_096', 'pages': 28, 'document_name': 'Syllabus.docx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.56, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-24T01:35:44', 'printer_id': 'EE-Printer-1', 'user_id': 'student_063', 'pages': 16, 'document_name': 'Budget.xlsx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.32, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-16T16:17:11', 'printer_id': 'EE-Printer-2', 'user_id': 'staff_008', 'pages': 21, 'document_name': 'ResearchPaper.pdf', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 1.05, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-02T16:14:26', 'printer_id': 'LA-Printer-1', 'user_id': 'student_171', 'pages': 7, 'document_name': 'Homework.docx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.14, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-11T11:56:11', 'printer_id': 'LA-Printer-2', 'user_id': 'student_146', 'pages': 11, 'document_name': 'ProjectReport.pdf', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.55, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-07T10:21:59', 'printer_id': 'LA-Printer-1', 'user_id': 'student_005', 'pages': 3, 'document_name': 'ProjectReport.pdf', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.06, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-21T13:53:35', 'printer_id': 'LA-Printer-1', 'user_id': 'student_063', 'pages': 23, 'document_name': 'ResearchPaper.pdf', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 1.15, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-15T07:08:17', 'printer_id': 'EE-Printer-3', 'user_id': 'student_095', 'pages': 28, 'document_name': 'ThesisDraft.docx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 1.4, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-18T11:17:11', 'printer_id': 'LA-Printer-1', 'user_id': 'student_174', 'pages': 3, 'document_name': 'Budget.xlsx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.15, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-21T05:44:03', 'printer_id': 'EE-Printer-2', 'user_id': 'student_172', 'pages': 6, 'document_name': 'ProjectReport.pdf', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.12, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-07T13:21:04', 'printer_id': 'CS-Printer-3', 'user_id': 'student_044', 'pages': 7, 'document_name': 'ResearchPaper.pdf', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.35, 'location': 'Computer Science'}
{'timestamp': '2025-08-04T07:45:55', 'printer_id': 'EE-Printer-1', 'user_id': 'student_039', 'pages': 7, 'document_name': 'ThesisDraft.docx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.35, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-22T14:13:59', 'printer_id': 'LA-Printer-1', 'user_id': 'student_071', 'pages': 25, 'document_name': 'ProjectReport.pdf', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 1.25, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-14T08:07:59', 'printer_id': 'EE-Printer-3', 'user_id': 'student_109', 'pages': 3, 'document_name': 'Budget.xlsx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.06, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-10T09:35:51', 'printer_id': 'EE-Printer-1', 'user_id': 'student_011', 'pages': 1, 'document_name': 'Syllabus.docx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.02, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-03T13:56:37', 'printer_id': 'LA-Printer-1', 'user_id': 'student_102', 'pages': 4, 'document_name': 'ProjectReport.pdf', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.2, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-22T05:47:21', 'printer_id': 'LA-Printer-2', 'user_id': 'student_113', 'pages': 30, 'document_name': 'Budget.xlsx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 1.5, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-23T02:54:04', 'printer_id': 'EE-Printer-2', 'user_id': 'student_040', 'pages': 22, 'document_name': 'ProjectReport.pdf', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.44, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-11T02:51:57', 'printer_id': 'EE-Printer-1', 'user_id': 'student_138', 'pages': 16, 'document_name': 'Homework.docx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.8, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-30T09:37:37', 'printer_id': 'CS-Printer-2', 'user_id': 'student_048', 'pages': 3, 'document_name': 'Resume.pdf', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.15, 'location': 'Computer Science'}
{'timestamp': '2025-07-23T06:10:35', 'printer_id': 'EE-Printer-1', 'user_id': 'student_135', 'pages': 17, 'document_name': 'Homework.docx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.34, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-03T08:15:07', 'printer_id': 'LA-Printer-1', 'user_id': 'student_039', 'pages': 25, 'document_name': 'Budget.xlsx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.5, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-09T09:10:49', 'printer_id': 'LA-Printer-1', 'user_id': 'student_100', 'pages': 23, 'document_name': 'Budget.xlsx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.46, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-29T09:49:08', 'printer_id': 'CS-Printer-3', 'user_id': 'student_064', 'pages': 19, 'document_name': 'Budget.xlsx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.95, 'location': 'Computer Science'}
{'timestamp': '2025-07-31T11:04:10', 'printer_id': 'EE-Printer-3', 'user_id': 'student_080', 'pages': 8, 'document_name': 'Resume.pdf', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.16, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-31T05:35:19', 'printer_id': 'LA-Printer-1', 'user_id': 'student_195', 'pages': 21, 'document_name': 'ProjectReport.pdf', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 1.05, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-10T02:49:40', 'printer_id': 'EE-Printer-1', 'user_id': 'student_097', 'pages': 12, 'document_name': 'Homework.docx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.24, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-23T07:01:38', 'printer_id': 'CS-Printer-2', 'user_id': 'student_098', 'pages': 18, 'document_name': 'ProjectReport.pdf', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.9, 'location': 'Computer Science'}
{'timestamp': '2025-07-20T05:33:45', 'printer_id': 'EE-Printer-1', 'user_id': 'student_156', 'pages': 5, 'document_name': 'ThesisDraft.docx', 'color': True, 'duplex': False, 'status': 'Canceled', 'cost': 0.0, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-07T16:09:09', 'printer_id': 'EE-Printer-1', 'user_id': 'student_068', 'pages': 30, 'document_name': 'LectureNotes.pptx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 1.5, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-10T12:03:06', 'printer_id': 'EE-Printer-2', 'user_id': 'student_079', 'pages': 27, 'document_name': 'ResearchPaper.pdf', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 1.35, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-09T11:28:52', 'printer_id': 'LA-Printer-2', 'user_id': 'student_100', 'pages': 28, 'document_name': 'Syllabus.docx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.56, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-01T08:09:21', 'printer_id': 'EE-Printer-2', 'user_id': 'student_014', 'pages': 17, 'document_name': 'ProjectReport.pdf', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.85, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-30T05:23:12', 'printer_id': 'LA-Printer-2', 'user_id': 'student_144', 'pages': 4, 'document_name': 'ResearchPaper.pdf', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.08, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-31T03:46:53', 'printer_id': 'LA-Printer-2', 'user_id': 'student_149', 'pages': 26, 'document_name': 'ProjectReport.pdf', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.52, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-15T07:33:45', 'printer_id': 'CS-Printer-3', 'user_id': 'student_021', 'pages': 1, 'document_name': 'ProjectReport.pdf', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.02, 'location': 'Computer Science'}
{'timestamp': '2025-07-20T15:44:57', 'printer_id': 'CS-Printer-3', 'user_id': 'student_011', 'pages': 28, 'document_name': 'Syllabus.docx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 1.4, 'location': 'Computer Science'}
{'timestamp': '2025-08-07T09:25:49', 'printer_id': 'CS-Printer-3', 'user_id': 'student_078', 'pages': 28, 'document_name': 'Syllabus.docx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.56, 'location': 'Computer Science'}
